epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,1.5375816692352295,0.7147,0.6791530150711904,0.7753341976467032,0.7060372314147931,"[0.96530612 0.84317181 0.7877907  0.65445545 0.59775967 0.02242152
 0.82776618 0.84435798 0.82854209 0.68880079]","[0.9653061224489796, 0.843171806167401, 0.7877906976744186, 0.6544554455445545, 0.5977596741344195, 0.022421524663677125, 0.8277661795407099, 0.8443579766536965, 0.8285420944558521, 0.688800792864222]","[0.05830925355253691, 0.005951991013953913, 0.05691538960125115, 0.009182457609084463, 0.004223808604105848, 0.0, 0.0149309106159546, 0.053577417237370514, 0.0851249267666115, 0.03840914342713878]"
1,orchestrator,0.862127196073532,0.8209,0.8140956008203928,0.8250826617726299,0.8167590073765141,"[0.96734694 0.93920705 0.74321705 0.87623762 0.82382892 0.51681614
 0.91753653 0.85116732 0.77207392 0.76015857]","[0.96734693877551, 0.9392070484581498, 0.7432170542635659, 0.8762376237623762, 0.8238289205702648, 0.516816143497758, 0.9175365344467641, 0.8511673151750974, 0.7720739219712526, 0.7601585728444004]","[0.018564837081269582, 0.016243522095382032, 0.01875130817883914, 0.03248114827471405, 0.019655102875641234, 0.004775083511312011, 0.017283474337106294, 0.019451428495245334, 0.03174749569035393, 0.024647702375120952]"
2,orchestrator,0.6274261302471161,0.8518,0.8476982465140808,0.8534589924060745,0.8483760819710909,"[0.96428571 0.96828194 0.79457364 0.8950495  0.86558045 0.63116592
 0.91544885 0.86284047 0.79466119 0.79187314]","[0.9642857142857141, 0.9682819383259912, 0.7945736434108527, 0.8950495049504951, 0.8655804480651732, 0.6311659192825113, 0.9154488517745303, 0.8628404669260701, 0.7946611909650924, 0.7918731417244796]","[0.012507800169903013, 0.01607164826305142, 0.016039086870665242, 0.02774588828168302, 0.0203079632810804, 0.006917815411990041, 0.011867824064694927, 0.013267113731685098, 0.02300465597771245, 0.020741223979655485]"
3,orchestrator,0.518069079887867,0.8687,0.8656970706084597,0.8684459405080359,0.8660059973105019,"[0.96938776 0.96740088 0.8246124  0.8950495  0.87270876 0.69955157
 0.92275574 0.86867704 0.81930185 0.82061447]","[0.9693877551020406, 0.9674008810572687, 0.8246124031007753, 0.8950495049504951, 0.8727087576374746, 0.6995515695067265, 0.9227557411273486, 0.8686770428015564, 0.8193018480492813, 0.8206144697720515]","[0.01133109176411689, 0.012171450320679468, 0.012477961808483632, 0.022310360580778163, 0.017159724197666426, 0.00972701733145356, 0.011690294564859741, 0.011026571529494307, 0.02121909823908146, 0.0197686548739398]"
4,orchestrator,0.45565154086351395,0.8809,0.8782512561160758,0.8803833704466311,0.8783884498392422,"[0.96734694 0.97092511 0.84883721 0.9        0.89409369 0.7264574
 0.92484342 0.88229572 0.83162218 0.83746283]","[0.96734693877551, 0.9709251101321585, 0.8488372093023255, 0.9, 0.8940936863543789, 0.726457399103139, 0.9248434237995825, 0.882295719844358, 0.8316221765913758, 0.8374628344895937]","[0.0101996060999577, 0.010279414402178869, 0.011908234408334106, 0.0195371533528203, 0.01659576898932267, 0.009497469269122526, 0.01048684917387315, 0.010142010028008212, 0.019633406644250593, 0.016844032255196092]"
5,orchestrator,0.4159200841605663,0.8903,0.8878992731162706,0.8895103268757311,0.8880109040922971,"[0.97857143 0.9753304  0.86143411 0.90594059 0.90224033 0.75336323
 0.92901879 0.88424125 0.83367556 0.85629336]","[0.9785714285714285, 0.975330396475771, 0.8614341085271315, 0.905940594059406, 0.9022403258655805, 0.7533632286995516, 0.9290187891440501, 0.8842412451361867, 0.8336755646817247, 0.8562933597621407]","[0.01016677756285848, 0.009079422399378078, 0.010546228020565214, 0.01775196571964219, 0.015029157652797616, 0.009955960466278002, 0.00905162246111456, 0.009700738330544868, 0.016327605393318834, 0.016822850779838572]"
6,orchestrator,0.3864662523984909,0.8953,0.893029557454659,0.894333331866244,0.8931649396477865,"[0.97857143 0.97709251 0.86918605 0.90594059 0.91038697 0.76793722
 0.93632568 0.88618677 0.83778234 0.86223984]","[0.9785714285714285, 0.9770925110132159, 0.8691860465116277, 0.905940594059406, 0.9103869653767821, 0.7679372197309418, 0.9363256784968685, 0.8861867704280155, 0.837782340862423, 0.8622398414271556]","[0.0098185653609293, 0.0077312192998370615, 0.009984382277650293, 0.017180259184897604, 0.015018561713285302, 0.010283648273818446, 0.008604990364326172, 0.009023945311226484, 0.015608609089502703, 0.015451441738097208]"
7,orchestrator,0.3656047989100218,0.8996,0.8974347742278205,0.8987443203073072,0.897519000498944,"[0.98163265 0.97885463 0.87209302 0.90891089 0.91038697 0.77690583
 0.93632568 0.89299611 0.84394251 0.87314172]","[0.9816326530612245, 0.9788546255506608, 0.8720930232558137, 0.9089108910891089, 0.9103869653767821, 0.7769058295964125, 0.9363256784968685, 0.8929961089494164, 0.8439425051334702, 0.8731417244796829]","[0.010061282101957645, 0.007509057445271625, 0.00932573152059061, 0.01657883180800336, 0.013664560148887681, 0.009712754301263272, 0.008510855095847912, 0.008720455102317682, 0.014545124912697993, 0.015239124786557682]"
8,orchestrator,0.3463467682003975,0.9035,0.9016310900662688,0.9026249191570399,0.901718517963516,"[0.97959184 0.97444934 0.88178295 0.9019802  0.91955193 0.79372197
 0.94050104 0.89202335 0.862423   0.87115956]","[0.9795918367346939, 0.9744493392070485, 0.8817829457364341, 0.901980198019802, 0.9195519348268839, 0.7937219730941705, 0.9405010438413361, 0.892023346303502, 0.8624229979466119, 0.8711595639246779]","[0.009090514860372082, 0.005864935614031341, 0.009990495854658967, 0.01373703123702013, 0.014221141156593417, 0.009032357719510647, 0.008992674806552773, 0.008026889841867724, 0.015505293323940806, 0.014740312292656496]"
9,orchestrator,0.33313613265454767,0.9059,0.9039168905345744,0.9052597861954006,0.9039190514372452,"[0.98163265 0.98237885 0.87596899 0.91584158 0.91751527 0.78923767
 0.93736952 0.89883268 0.85934292 0.88107037]","[0.9816326530612245, 0.9823788546255507, 0.8759689922480618, 0.9158415841584159, 0.9175152749490836, 0.789237668161435, 0.9373695198329854, 0.8988326848249028, 0.8593429158110883, 0.8810703666997027]","[0.00970475333468901, 0.006951205590954474, 0.008758983637915631, 0.016531429237978856, 0.012417105133608643, 0.008822448507465497, 0.008024015247131035, 0.007948439115879403, 0.014069321203847233, 0.013528908504702293]"
